stage,task_id,source_count,memory_particles,seed,epsilon,exponent_s,gamma,transport_time,steps,finite,hard_pass,radius_ratio,radial_cdf_gap,radius_cv,expected_radius_cv,radial_zone_rmse,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,uniformity_score,runtime_seconds,error
potential,potential_C64_seed42_eps0.01_s1.5_g0.0005,64,640,42,0.01,1.5,0.0005,4.0,8000,1,1,0.3992345690814874,0.2761581602465799,0.16755577115745732,0.20412414523193154,0.107889465281602,0.0,0.0006026953693145667,0.005048332799857707,0.959751982380224,0.2818091884157522,102.10382860000027,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,1.5,3000,1,1,0.43109143639014585,0.09726475852451277,0.21624271507658788,0.20412414523193154,0.03130853892111544,0.0984375,0.00494228925776933,0.07698296454883066,0.5616865038306796,0.17919001233111276,103.14478360000066,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,2.0,4000,1,1,0.415978339919972,0.09467048973080017,0.18599168926821222,0.20412414523193154,0.03237807659126774,0.034375,0.0008490875272121063,0.042927186889721525,0.7142922936228038,0.1384467641477338,103.14478360000066,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,2.5,5000,1,1,0.4122294710484383,0.14827909895359515,0.17396479090315775,0.20412414523193154,0.052143975113381986,0.0015625,0.0006211565370527876,0.02398135825835535,0.8241652792928406,0.17288161374900327,103.14478360000066,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,3.0,6000,1,1,0.4112458530084096,0.21133976871960858,0.16928951212355858,0.20412414523193154,0.07335434121440938,0.0,0.00070996229212812,0.013601566282888162,0.8943196120182854,0.22565129729462485,103.14478360000066,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,3.5,7000,1,1,0.41095306185346486,0.25671616343455916,0.16745303137345557,0.20412414523193154,0.09721462643938926,0.0,0.0006988579704214288,0.007877343113882681,0.9368960255507004,0.26529236451886323,103.14478360000066,
potential,potential_C64_seed50_eps0.01_s1.5_g0.0005,64,640,50,0.01,1.5,0.0005,4.0,8000,1,1,0.4108492447341304,0.28097615728874936,0.1667105104628178,0.20412414523193154,0.10973378653017495,0.0,0.0006819391897674843,0.004718548186054903,0.9621638314496217,0.28637664466457174,103.14478360000066,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,1.5,3000,1,1,0.4316816136382069,0.09218749999999998,0.22635108348434843,0.20412414523193154,0.02824626634619167,0.09375,0.008455010101559914,0.06855579453186918,0.5719761125002615,0.16919830463342905,101.53371999999945,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,2.0,4000,1,1,0.41795437149812736,0.0761252234290184,0.19747006740226977,0.20412414523193154,0.03130853892111544,0.0390625,0.0026484012732200424,0.037201791082551915,0.7381381280640769,0.11597541578479034,101.53371999999945,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,2.5,5000,1,1,0.414798970358594,0.1343143988336839,0.18873457097050594,0.20412414523193154,0.046835921210380826,0.0015625,0.0011590334417686432,0.01999990125251003,0.8488148214650625,0.15547333352796258,101.53371999999945,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,3.0,6000,1,1,0.4140146041878856,0.18263081745756915,0.1860345361226437,0.20412414523193154,0.0678456140347333,0.0,0.0007941824694126011,0.010801550023823308,0.9143803040485409,0.19422654995080504,101.53371999999945,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,3.5,7000,1,1,0.4137820208151358,0.21853867673454785,0.18509746228155524,0.20412414523193154,0.08531021059199186,0.0,0.0007368943770335153,0.005893100127682038,0.9514702274081207,0.2251686712392634,101.53371999999945,
potential,potential_C64_seed42_eps0.01_s2_g0.0005,64,640,42,0.01,2.0,0.0005,4.0,8000,1,1,0.41369333835972927,0.24072416219231907,0.18470423427007798,0.20412414523193154,0.10059393930550688,0.0,0.0007552644123636036,0.0033082582765274616,0.9720437038314317,0.2447876848812101,101.53371999999945,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,1.5,3000,1,1,0.4411034297477211,0.08906250000000004,0.2157717630023679,0.20412414523193154,0.027924633502518885,0.090625,0.002937296757470637,0.06267572059250177,0.6089832395334454,0.15467551734997245,101.5705526999991,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,2.0,4000,1,1,0.4292607727251498,0.08057958283471756,0.19398391629727552,0.20412414523193154,0.03186887195995491,0.028125,0.000411179050855729,0.03283745380859422,0.7637956480848872,0.11382821569416751,101.5705526999991,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,2.5,5000,1,1,0.42664715123952845,0.14369974279187203,0.187430766868457,0.20412414523193154,0.05114652282291534,0.0015625,0.0005579074513663177,0.01744805099576071,0.8646236948769942,0.16170570123899908,101.5705526999991,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,3.0,6000,1,1,0.4260024307139806,0.19776166413290253,0.18540926317904913,0.20412414523193154,0.07231185176891822,0.0,0.0006674237514738271,0.009481778312732753,0.9236248977436847,0.2079108661971091,101.5705526999991,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,3.5,7000,1,1,0.42580506191889167,0.22865010246797557,0.18470334975256572,0.20412414523193154,0.09090742629868036,0.0,0.0007368319940557378,0.005325969847290858,0.9567494114752397,0.23471290430932218,101.5705526999991,
potential,potential_C64_seed50_eps0.01_s2_g0.0005,64,640,50,0.01,2.0,0.0005,4.0,8000,1,1,0.4257251255660353,0.2471550296530941,0.18440696310738303,0.20412414523193154,0.11085604403910507,0.0,0.0007953465223084987,0.003184280396197795,0.9750523604007872,0.2511346565716004,101.5705526999991,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,1.5,3000,1,1,0.4444420821416627,0.08437499999999998,0.22520930301232914,0.20412414523193154,0.025925260666481254,0.0859375,0.0067845866094913285,0.05987790308060763,0.6109756992536235,0.15103748969009895,101.57890330000009,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,2.0,4000,1,1,0.43329370601740735,0.06677333360091142,0.20434686650844935,0.20412414523193154,0.02873471060842618,0.034375,0.002137259666971836,0.0308702265711861,0.7759102412602346,0.09978081983906936,101.57890330000009,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,2.5,5000,1,1,0.43093144600707706,0.11509308371070848,0.19913829844042683,0.20412414523193154,0.049492048761644536,0.0015625,0.0010122240795996944,0.015696583596211344,0.8774305801480278,0.13180189138651952,101.57890330000009,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,3.0,6000,1,1,0.4303531364525372,0.16515423581518784,0.19766730537329166,0.20412414523193154,0.06887417762666935,0.0,0.0008407174208499466,0.008110784182845825,0.9335536777803244,0.17410573741888363,101.57890330000009,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,3.5,7000,1,1,0.43016691709774074,0.19737033033714513,0.1971354783694016,0.20412414523193154,0.0852443638166184,0.0,0.0008424946443851425,0.004366371833602875,0.963360754576643,0.20257919681513314,101.57890330000009,
potential,potential_C64_seed42_eps0.01_s2.5_g0.0005,64,640,42,0.01,2.5,0.0005,4.0,8000,1,1,0.4300825155015917,0.2145498525196997,0.19688101544095055,0.20412414523193154,0.092978597167574,0.0,0.0008615957515182588,0.002556079441150402,0.9789840158725986,0.21796752771236838,101.57890330000009,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,1.5,3000,1,1,0.4544400197947722,0.08750000000000002,0.21726894420088294,0.20412414523193154,0.02704975883672533,0.0890625,0.0017089873960407927,0.052447913928930834,0.6513677143912214,0.14165690132497166,102.61648689999856,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,2.0,4000,1,1,0.4451886161940996,0.06992157600117854,0.20225469571217933,0.20412414523193154,0.028670917048029695,0.0203125,0.0003716453150382515,0.026372024575300433,0.8030163512040938,0.09666524589151723,102.61648689999856,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,2.5,5000,1,1,0.4433118399047181,0.13401806313670872,0.19843785305164505,0.20412414523193154,0.05647092033737365,0.0,0.0006098449303193624,0.013576356879140201,0.8932614036402319,0.14820426494616828,102.61648689999856,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,3.0,6000,1,1,0.4428426123686279,0.17251340842502083,0.19727650870433494,0.20412414523193154,0.0707934936982206,0.0,0.0007276144701272709,0.00728093457264659,0.9421664851947931,0.18052195746779467,102.61648689999856,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,3.5,7000,1,1,0.4426789869978935,0.19895908602169798,0.1968202515686937,0.20412414523193154,0.08508095868788738,0.0,0.0008082728393841696,0.004205762865541794,0.9678566252890586,0.20397312172662396,102.61648689999856,
potential,potential_C64_seed50_eps0.01_s2.5_g0.0005,64,640,50,0.01,2.5,0.0005,4.0,8000,1,1,0.4425984010842029,0.21326430458823453,0.1965924558598623,0.20412414523193154,0.09032006888698658,0.0,0.000870335031678789,0.002748787309217146,0.9812592933495564,0.21688342692913049,102.61648689999856,
potential,potential_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,1.5,3000,1,1,0.46000438359078266,0.08125000000000004,0.22549112986423378,0.20412414523193154,0.02295864999025422,0.0828125,0.005572861877937763,0.052868423298788395,0.6461365920755098,0.1396912851767262,102.30083880000166,
potential,potential_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,2.0,4000,1,1,0.4509021678645814,0.053721951482255115,0.21041919768697862,0.20412414523193154,0.028328258583523974,0.0234375,0.0016452208333675872,0.025798303306132957,0.8063520295166294,0.08116547562175566,102.30083880000166,
