stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.551789733275289,1.9660916644933757,1.0,0.43599214413553156,0.20412414523193154,0.2250752997951539,0.244140625,0.10384114583333333,0.126953125,0.14453125,0.09049479166666667,0.045247395833333336,0.030924479166666668,0.027018229166666668,0.018229166666666668,0.016276041666666668,0.15234375,0.06786534633657244,0.10571848408511185,0.6051278437632829,,,,,,1
terminal,,,True,1.1835349257440568,0.8759187317092879,0.4455126622669424,0.21713895093330815,0.20412414523193154,0.04885725960280729,0.11653645833333333,0.1025390625,0.09733072916666667,0.0947265625,0.091796875,0.07421875,0.07779947916666667,0.1240234375,0.11263020833333333,0.07486979166666667,0.033528645833333336,0.00014195265788695201,0.010831544277523713,0.9237559217369472,,,,,,1
vertex,306,0,,,,,,,,,,,,,,,,,,,,,,1.016777207e-03,2.198612213e-03,1.032644849e-03,2.232923358e-03,2.886681147e-06,1
vertex,306,1,,,,,,,,,,,,,,,,,,,,,,2.223402766e-03,2.198612213e-03,2.258100787e-03,2.232923358e-03,7.058892142e-06,1
vertex,306,2,,,,,,,,,,,,,,,,,,,,,,3.094907699e-03,2.198612213e-03,3.143206270e-03,2.232923358e-03,1.367048466e-05,1
vertex,306,3,,,,,,,,,,,,,,,,,,,,,,2.057965197e-03,2.198612213e-03,2.090081430e-03,2.232923358e-03,6.079760511e-06,1
vertex,306,4,,,,,,,,,,,,,,,,,,,,,,8.199899373e-04,2.198612213e-03,8.327865521e-04,2.232923358e-03,2.465118949e-06,1
vertex,306,5,,,,,,,,,,,,,,,,,,,,,,2.922321051e-03,2.198612213e-03,2.967926265e-03,2.232923358e-03,7.927953475e-06,1
vertex,67,0,,,,,,,,,,,,,,,,,,,,,,1.324072951e-03,2.234439563e-03,1.344736194e-03,2.269309823e-03,2.980885950e-06,1
vertex,67,1,,,,,,,,,,,,,,,,,,,,,,3.257372099e-03,2.234439563e-03,3.308206060e-03,2.269309823e-03,8.799519991e-06,1
vertex,67,2,,,,,,,,,,,,,,,,,,,,,,7.560852982e-04,2.234439563e-03,7.678846288e-04,2.269309823e-03,2.397259972e-06,1
vertex,67,3,,,,,,,,,,,,,,,,,,,,,,1.046514606e-03,2.234439563e-03,1.062846324e-03,2.269309823e-03,2.604739268e-06,1
vertex,67,4,,,,,,,,,,,,,,,,,,,,,,3.377475670e-03,2.234439563e-03,3.430183945e-03,2.269309823e-03,1.094931912e-05,1
vertex,67,5,,,,,,,,,,,,,,,,,,,,,,2.125671445e-03,2.234439563e-03,2.158844289e-03,2.269309823e-03,3.508543880e-06,1
vertex,198,0,,,,,,,,,,,,,,,,,,,,,,1.722249818e-03,1.180741836e-03,1.749126938e-03,1.199168279e-03,3.376801890e-06,1
vertex,198,1,,,,,,,,,,,,,,,,,,,,,,3.934329197e-04,1.180741836e-03,3.995727627e-04,1.199168279e-03,1.471898748e-06,1
vertex,198,2,,,,,,,,,,,,,,,,,,,,,,1.018492026e-03,1.180741836e-03,1.034386429e-03,1.199168279e-03,2.760308179e-06,1
vertex,198,3,,,,,,,,,,,,,,,,,,,,,,5.408525424e-04,1.180741836e-03,5.492929894e-04,1.199168279e-03,2.107653139e-06,1
vertex,198,4,,,,,,,,,,,,,,,,,,,,,,1.910722457e-03,1.180741836e-03,1.940540846e-03,1.199168279e-03,8.613943883e-06,1
vertex,198,5,,,,,,,,,,,,,,,,,,,,,,5.130945438e-04,1.180741836e-03,5.211018045e-04,1.199168279e-03,2.222322919e-06,1
vertex,256,0,,,,,,,,,,,,,,,,,,,,,,9.974258690e-04,1.247579603e-03,1.012991517e-03,1.267049105e-03,2.892176252e-06,1
vertex,256,1,,,,,,,,,,,,,,,,,,,,,,7.324886348e-04,1.247579603e-03,7.439197201e-04,1.267049105e-03,2.868322561e-06,1
vertex,256,2,,,,,,,,,,,,,,,,,,,,,,5.348293000e-04,1.247579603e-03,5.431757494e-04,1.267049105e-03,1.912443243e-06,1
vertex,256,3,,,,,,,,,,,,,,,,,,,,,,2.249583417e-03,1.247579603e-03,2.284690009e-03,1.267049105e-03,3.531035581e-06,1
vertex,256,4,,,,,,,,,,,,,,,,,,,,,,1.249511448e-03,1.247579603e-03,1.269011098e-03,1.267049105e-03,3.012529353e-06,1
vertex,256,5,,,,,,,,,,,,,,,,,,,,,,9.483588146e-04,1.247579603e-03,9.631587308e-04,1.267049105e-03,2.632070178e-06,1
