target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
0,342,shared_d1,d1,272;225;487;344,0.508449141;0.339715539;0.084442079;0.067393241,8.338806718e-02,8.338806718e-02,5.430413656e-01,5.430413656e-01,5.060602290e-01,1.465821005e-01,2.230146148e-01,nan,nan,8.338806718e-02,1.214678604e-01,1.521431430e+00,1.620443445e-01,nan,9.367601306e-02,1.376256700e+00,8.338806718e-02,1.214678604e-01,3.895109566e-02,5.727937900e-02,5.060602290e-01,1.344166586e-05,9.298875992e-02,9.926635100e-01
0,342,shared_du,du,272;225;487;344,0.606916201;0.000000000;0.000000000;0.393083799,4.587456429e-01,8.999682407e-02,4.587456429e-01,8.999682407e-02,4.250954445e-01,1.596285857e-01,2.495013186e-01,nan,nan,8.999682407e-02,1.397991769e-01,1.563011522e+00,1.620443445e-01,nan,9.367601306e-02,1.539710130e+00,8.999682407e-02,1.397991769e-01,2.034837427e-02,1.656900681e-01,4.250954445e-01,8.921646332e-06,1.336557922e-01,1.426787796e+00
0,342,per_particle_d1,d1,272;225;487;344,0.567545413;0.189659713;0.000000000;0.242794874|0.651640577;0.230251431;0.118107992;0.000000000,7.982828328e-02,7.982828328e-02,4.450154321e-01,4.450154321e-01,4.053210543e-01,1.405035024e-01,2.230146148e-01,nan,nan,7.982828328e-02,1.214678604e-01,1.587253064e+00,1.620443445e-01,nan,9.367601306e-02,1.376256700e+00,7.982828328e-02,1.214678604e-01,2.457900390e-02,5.727937900e-02,4.053210543e-01,1.344166586e-05,9.298875992e-02,9.926635100e-01
0,342,per_particle_du,du,272;225;487;344,0.246082202;0.265473651;0.000000000;0.488444147|1.000000000;0.000000000;0.000000000;0.000000000,3.012669664e-01,9.134722864e-02,3.012669664e-01,9.134722864e-02,2.477924504e-01,1.635183639e-01,1.702960753e-01,nan,nan,9.134722864e-02,9.416940132e-02,1.041449237e+00,1.620443445e-01,nan,9.367601306e-02,1.050922671e+00,9.134722864e-02,9.416940132e-02,5.999053887e-02,1.346004930e-01,2.477924504e-01,8.333084634e-06,7.374558344e-02,7.872408425e-01
