stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.4702736100081477,1.931039190506637,1.0,0.4711164467042658,0.20412414523193154,0.3042737619515241,0.369873046875,0.1240234375,0.052490234375,0.0341796875,0.033447265625,0.035888671875,0.046630859375,0.044189453125,0.03466796875,0.025146484375,0.199462890625,0.11581675313542282,0.21807259063743567,0.273966360490966,,,,,,1
terminal,,,True,1.1861170107786454,0.8780403547257674,0.4546983608838101,0.21830396313098227,0.20412414523193154,0.043476760361181754,0.114501953125,0.107666015625,0.09716796875,0.099365234375,0.086181640625,0.074462890625,0.0869140625,0.106201171875,0.11767578125,0.066650390625,0.043212890625,0.0007091904318835619,0.021407355478654657,0.8438312207863077,,,,,,1
vertex,132,0,,,,,,,,,,,,,,,,,,,,,,1.408430936e-03,2.081110542e-03,1.457703333e-03,2.153915890e-03,3.203655810e-06,1
vertex,132,1,,,,,,,,,,,,,,,,,,,,,,1.446684514e-03,2.081110542e-03,1.497295170e-03,2.153915890e-03,5.161198553e-06,1
vertex,132,2,,,,,,,,,,,,,,,,,,,,,,1.173255323e-03,2.081110542e-03,1.214300362e-03,2.153915890e-03,3.000476709e-06,1
vertex,132,3,,,,,,,,,,,,,,,,,,,,,,1.530381670e-03,2.081110542e-03,1.583920378e-03,2.153915890e-03,3.310728829e-06,1
vertex,132,4,,,,,,,,,,,,,,,,,,,,,,7.883308256e-04,2.081110542e-03,8.159097068e-04,2.153915890e-03,2.135772998e-06,1
vertex,132,5,,,,,,,,,,,,,,,,,,,,,,3.313234298e-03,2.081110542e-03,3.429144132e-03,2.153915890e-03,1.550925400e-05,1
vertex,132,6,,,,,,,,,,,,,,,,,,,,,,3.566998258e-03,2.081110542e-03,3.691785743e-03,2.153915890e-03,6.642856160e-06,1
vertex,132,7,,,,,,,,,,,,,,,,,,,,,,1.590765614e-03,2.081110542e-03,1.646416787e-03,2.153915890e-03,3.334872566e-06,1
vertex,340,0,,,,,,,,,,,,,,,,,,,,,,1.398904815e-03,1.987782627e-03,1.447843951e-03,2.057323001e-03,4.957608680e-06,1
vertex,340,1,,,,,,,,,,,,,,,,,,,,,,6.853498664e-04,1.987782627e-03,7.093260727e-04,2.057323001e-03,2.365268510e-06,1
vertex,340,2,,,,,,,,,,,,,,,,,,,,,,1.346131824e-03,1.987782627e-03,1.393224756e-03,2.057323001e-03,3.595538807e-06,1
vertex,340,3,,,,,,,,,,,,,,,,,,,,,,4.441771359e-03,1.987782627e-03,4.597161813e-03,2.057323001e-03,1.106602218e-05,1
vertex,340,4,,,,,,,,,,,,,,,,,,,,,,7.537367866e-04,1.987782627e-03,7.801054336e-04,2.057323001e-03,2.322886270e-06,1
vertex,340,5,,,,,,,,,,,,,,,,,,,,,,1.123758734e-03,1.987782627e-03,1.163072189e-03,2.057323001e-03,2.774448080e-06,1
vertex,340,6,,,,,,,,,,,,,,,,,,,,,,6.322912644e-04,1.987782627e-03,6.544112743e-04,2.057323001e-03,2.270807313e-06,1
vertex,340,7,,,,,,,,,,,,,,,,,,,,,,2.326252411e-03,1.987782627e-03,2.407633776e-03,2.057323001e-03,1.037892416e-05,1
vertex,62,0,,,,,,,,,,,,,,,,,,,,,,1.256280127e-03,2.797420145e-03,1.300229696e-03,2.895284792e-03,3.027018627e-06,1
vertex,62,1,,,,,,,,,,,,,,,,,,,,,,3.380946596e-03,2.797420145e-03,3.499225270e-03,2.895284792e-03,9.365930741e-06,1
