stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.5644917059663035,1.981671052993087,1.0,0.4506260984549337,0.20412414523193154,0.24990934256360964,0.2541015625,0.1044921875,0.1435546875,0.146875,0.0734375,0.041796875,0.0349609375,0.022265625,0.015625,0.01484375,0.148046875,0.06866965947531421,0.1081850840046533,0.6230180091812696,,,,,,1
terminal,,,True,1.1870950073502753,0.8787406008851665,0.44343414087718014,0.2184155031282423,0.20412414523193154,0.043164062500000044,0.1125,0.107421875,0.1015625,0.095703125,0.0900390625,0.0755859375,0.0806640625,0.1037109375,0.113671875,0.07578125,0.043359375,0.00021459166137675805,0.010134273010527576,0.9280592136934955,,,,,,1
vertex,306,0,,,,,,,,,,,,,,,,,,,,,,6.237740271e-04,2.464202050e-03,6.289600809e-04,2.484689412e-03,2.663299296e-06,1
vertex,306,1,,,,,,,,,,,,,,,,,,,,,,1.164522766e-03,2.464202050e-03,1.174204602e-03,2.484689412e-03,2.901595849e-06,1
vertex,306,2,,,,,,,,,,,,,,,,,,,,,,4.768674900e-03,2.464202050e-03,4.808321637e-03,2.484689412e-03,1.436729847e-05,1
vertex,306,3,,,,,,,,,,,,,,,,,,,,,,1.177527030e-03,2.464202050e-03,1.187316983e-03,2.484689412e-03,3.013557378e-06,1
vertex,306,4,,,,,,,,,,,,,,,,,,,,,,1.852040558e-03,2.464202050e-03,1.867438413e-03,2.484689412e-03,9.119745823e-06,1
vertex,306,5,,,,,,,,,,,,,,,,,,,,,,2.280529990e-03,2.464202050e-03,2.299490304e-03,2.484689412e-03,1.060133403e-05,1
vertex,306,6,,,,,,,,,,,,,,,,,,,,,,1.087326405e-03,2.464202050e-03,1.096366431e-03,2.484689412e-03,3.176933897e-06,1
vertex,306,7,,,,,,,,,,,,,,,,,,,,,,2.878868591e-03,2.464202050e-03,2.902803488e-03,2.484689412e-03,8.473803789e-06,1
vertex,306,8,,,,,,,,,,,,,,,,,,,,,,1.893358327e-03,2.464202050e-03,1.909099698e-03,2.484689412e-03,6.161458724e-06,1
vertex,306,9,,,,,,,,,,,,,,,,,,,,,,3.628365998e-03,2.464202050e-03,3.658532213e-03,2.484689412e-03,1.070425268e-05,1
vertex,67,0,,,,,,,,,,,,,,,,,,,,,,2.152327153e-03,2.364030863e-03,2.170221589e-03,2.383685403e-03,3.634461442e-06,1
vertex,67,1,,,,,,,,,,,,,,,,,,,,,,2.805282201e-03,2.364030863e-03,2.828605302e-03,2.383685403e-03,1.097352290e-05,1
vertex,67,2,,,,,,,,,,,,,,,,,,,,,,1.060475403e-03,2.364030863e-03,1.069292189e-03,2.383685403e-03,2.771893588e-06,1
vertex,67,3,,,,,,,,,,,,,,,,,,,,,,2.738331658e-03,2.364030863e-03,2.761098132e-03,2.383685403e-03,9.412148552e-06,1
vertex,67,4,,,,,,,,,,,,,,,,,,,,,,5.126322439e-03,2.364030863e-03,5.168942656e-03,2.383685403e-03,1.710965634e-05,1
vertex,67,5,,,,,,,,,,,,,,,,,,,,,,7.563525293e-04,2.364030863e-03,7.626408400e-04,2.383685403e-03,2.204873087e-06,1
vertex,67,6,,,,,,,,,,,,,,,,,,,,,,1.349727784e-03,2.364030863e-03,1.360949414e-03,2.383685403e-03,6.436393464e-06,1
vertex,67,7,,,,,,,,,,,,,,,,,,,,,,1.330243522e-03,2.364030863e-03,1.341303159e-03,2.383685403e-03,3.143151384e-06,1
vertex,67,8,,,,,,,,,,,,,,,,,,,,,,3.465039031e-04,2.364030863e-03,3.493847346e-04,2.383685403e-03,1.442062586e-06,1
