stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.3846202956048126,1.856947169213004,1.0,0.45514617303349536,0.20412414523193154,0.2901849566585717,0.29833984375,0.18798828125,0.09423828125,0.0654296875,0.04345703125,0.0322265625,0.02880859375,0.01806640625,0.015625,0.01416015625,0.20166015625,0.08009681884065181,0.24349481153816557,0.2320368462002774,,,,,,1
terminal,,,True,1.1803702729167154,0.8735181809734464,0.4704055104290628,0.2163213667786503,0.20412414523193154,0.0419921875,0.11181640625,0.10693359375,0.10107421875,0.08837890625,0.07861328125,0.07958984375,0.10400390625,0.1298828125,0.1005859375,0.056640625,0.04248046875,0.0006777575716994933,0.02705354393946895,0.8146183073411806,,,,,,1
vertex,471,0,,,,,,,,,,,,,,,,,,,,,,8.487574980e-04,1.131207621e-03,9.141350281e-04,1.218341532e-03,3.059141695e-06,1
vertex,471,1,,,,,,,,,,,,,,,,,,,,,,1.587027186e-03,1.131207621e-03,1.709271664e-03,1.218341532e-03,3.050233149e-06,1
vertex,471,2,,,,,,,,,,,,,,,,,,,,,,3.919710409e-04,1.131207621e-03,4.221635265e-04,1.218341532e-03,1.475018154e-06,1
vertex,471,3,,,,,,,,,,,,,,,,,,,,,,1.313711100e-03,1.131207621e-03,1.414902768e-03,1.218341532e-03,2.644274439e-06,1
vertex,292,0,,,,,,,,,,,,,,,,,,,,,,1.337628104e-03,1.625564697e-03,1.440662035e-03,1.750777618e-03,2.919668721e-06,1
vertex,292,1,,,,,,,,,,,,,,,,,,,,,,1.559785750e-03,1.625564697e-03,1.679931893e-03,1.750777618e-03,3.047994293e-06,1
vertex,292,2,,,,,,,,,,,,,,,,,,,,,,1.074254420e-03,1.625564697e-03,1.157001378e-03,1.750777618e-03,4.142949540e-06,1
vertex,292,3,,,,,,,,,,,,,,,,,,,,,,2.278955737e-03,1.625564697e-03,2.454497629e-03,1.750777618e-03,7.732828636e-06,1
vertex,270,0,,,,,,,,,,,,,,,,,,,,,,6.793856302e-04,1.266622279e-03,7.317168963e-04,1.364186821e-03,2.216097467e-06,1
vertex,270,1,,,,,,,,,,,,,,,,,,,,,,1.133250868e-03,1.266622279e-03,1.220542165e-03,1.364186821e-03,3.322538894e-06,1
vertex,270,2,,,,,,,,,,,,,,,,,,,,,,1.619218725e-03,1.266622279e-03,1.743942831e-03,1.364186821e-03,5.895311172e-06,1
vertex,270,3,,,,,,,,,,,,,,,,,,,,,,1.431655109e-03,1.266622279e-03,1.541931690e-03,1.364186821e-03,5.416406507e-06,1
vertex,374,0,,,,,,,,,,,,,,,,,,,,,,1.096805658e-03,1.864639439e-03,1.181289677e-03,2.008267650e-03,2.676839813e-06,1
vertex,374,1,,,,,,,,,,,,,,,,,,,,,,2.535590188e-03,1.864639439e-03,2.730899949e-03,2.008267650e-03,8.554126943e-06,1
vertex,374,2,,,,,,,,,,,,,,,,,,,,,,2.295583228e-03,1.864639439e-03,2.472405891e-03,2.008267650e-03,7.745485348e-06,1
vertex,374,3,,,,,,,,,,,,,,,,,,,,,,1.002805237e-03,1.864639439e-03,1.080048654e-03,2.008267650e-03,2.631707807e-06,1
