target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
0,16,shared_d1,d1,7;13;22;3,0.749275358;0.000000000;0.250724642;0.000000000,8.657845177e-01,8.657845177e-01,6.960398658e-01,6.960398658e-01,6.139380117e-01,8.736748674e-01,8.710646268e-01,1.551182443e+00,1.546548042e+00,8.657845177e-01,8.847193944e-01,9.970123433e-01,8.706944356e-01,1.545890780e+00,8.843835118e-01,1.000425168e+00,8.657845177e-01,8.847193944e-01,0.000000000e+00,0.000000000e+00,6.139380117e-01,4.295190288e-03,7.753740291e-04,8.767395805e-04
0,16,shared_du,du,7;13;22;3,0.435721460;0.000000000;0.564278540;0.000000000,5.033569695e-01,8.947024188e-01,5.033569695e-01,8.947024188e-01,4.281421805e-01,9.231212428e-01,1.061592757e+00,1.638972938e+00,1.884824788e+00,8.947024188e-01,1.019741760e+00,1.150003605e+00,8.706944356e-01,1.545890780e+00,8.843835118e-01,1.219248354e+00,8.947024188e-01,1.019741760e+00,0.000000000e+00,0.000000000e+00,4.281421805e-01,2.659259179e-03,9.867855662e-04,1.115789194e-03
0,16,per_particle_d1,d1,7;13;22;3,0.749275358;0.000000000;0.250724642;0.000000000,8.657845177e-01,8.657845177e-01,6.960398658e-01,6.960398658e-01,6.139380117e-01,8.736748674e-01,8.710646268e-01,1.551182443e+00,1.546548042e+00,8.657845177e-01,8.847193944e-01,9.970123433e-01,8.706944356e-01,1.545890780e+00,8.843835118e-01,1.000425168e+00,8.657845177e-01,8.847193944e-01,0.000000000e+00,0.000000000e+00,6.139380117e-01,4.295190288e-03,7.753740291e-04,8.767395805e-04
0,16,per_particle_du,du,7;13;22;3,0.435721460;0.000000000;0.564278540;0.000000000,5.033569695e-01,8.947024188e-01,5.033569695e-01,8.947024188e-01,4.281421805e-01,9.231212428e-01,1.061592757e+00,1.638972938e+00,1.884824788e+00,8.947024188e-01,1.019741760e+00,1.150003605e+00,8.706944356e-01,1.545890780e+00,8.843835118e-01,1.219248354e+00,8.947024188e-01,1.019741760e+00,0.000000000e+00,0.000000000e+00,4.281421805e-01,2.659259179e-03,9.867855662e-04,1.115789194e-03
