stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.387120290637837,1.8074342833499755,1.0,0.4261800229202592,0.20412414523193154,0.4166686298332225,0.2727272727272727,0.3333333333333333,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.2727272727272727,0.10624170239864637,0.23295503043462207,0.2691242722827363,,,,,,1
terminal,,,True,1.0817460017844047,0.7793240032388857,0.4311769508955277,0.15409462460775727,0.20412414523193154,0.20402765422424995,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.21212121212121213,0.06060606060606061,0.0,0.030303030303030304,0.030303030303030304,0.005081178514075181,0.0372194429309769,0.7129288636693459,,,,,,1
