stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.3397117732421604,1.7754687710497183,1.0,0.4293536855807785,0.20412414523193154,0.397754757209539,0.25,0.3125,0.09375,0.0625,0.0,0.0,0.0,0.03125,0.0,0.0,0.25,0.1049415355571869,0.23599315978923974,0.20160642187244185,,,,,,1
terminal,,,True,1.0809035778332075,0.7782354418410147,0.43832674194595667,0.15323967778009934,0.20412414523193154,0.20160144466721597,0.09375,0.03125,0.0625,0.125,0.21875,0.125,0.21875,0.0625,0.0,0.03125,0.03125,0.005005330485487964,0.04326802457262818,0.6681269075397557,,,,,,1
vertex,8,0,,,,,,,,,,,,,,,,,,,,,,2.698213458e-03,2.698213458e-03,3.035495509e-03,3.035495509e-03,2.640078096e-14,1
vertex,20,0,,,,,,,,,,,,,,,,,,,,,,2.786321238e-03,2.786321238e-03,3.134616936e-03,3.134616936e-03,4.668607219e-14,1
vertex,3,0,,,,,,,,,,,,,,,,,,,,,,1.336616762e-03,1.336616762e-03,1.503696516e-03,1.503696516e-03,1.824988896e-14,1
vertex,26,0,,,,,,,,,,,,,,,,,,,,,,4.134689338e-04,4.134689338e-04,4.651533731e-04,4.651533731e-04,5.219628920e-15,1
