target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
0,49,shared_d1,d1,422;409;406;40,0.382119768;0.162473882;0.211814754;0.243591596,3.891570191e-01,3.891570191e-01,6.209249283e-01,6.209249283e-01,6.202539054e-01,4.545522251e-01,4.692695799e-01,nan,nan,3.891570191e-01,4.018612822e-01,1.032377698e+00,5.715354980e-01,nan,4.945285172e-01,8.210681254e-01,3.891570191e-01,4.018612822e-01,4.238771307e-01,3.204699296e-01,6.202539054e-01,1.059003453e-05,2.944974335e-01,5.955115292e-01
0,49,shared_du,du,422;409;406;40,0.383501454;0.180625049;0.203134110;0.232739388,6.207183104e-01,3.892370246e-01,6.207183104e-01,3.892370246e-01,6.200721596e-01,4.546082626e-01,4.620047952e-01,nan,nan,3.892370246e-01,3.954039800e-01,1.016270124e+00,5.715354980e-01,nan,4.945285172e-01,8.083571306e-01,3.892370246e-01,3.954039800e-01,4.236198235e-01,3.098483295e-01,6.200721596e-01,1.380459025e-05,3.134984909e-01,6.339341008e-01
0,49,per_particle_d1,d1,422;409;406;40,0.823414336;0.176585664;0.000000000;0.000000000|0.000000000;0.000000000;0.789420095;0.210579905|0.034860328;0.937670684;0.000000000;0.027468988|1.000000000;0.000000000;0.000000000;0.000000000|0.289963511;0.438594112;0.042983690;0.228458688|0.070953608;0.000000000;0.000000000;0.929046392|0.610735244;0.361080511;0.028184246;0.000000000|0.000000000;0.000000000;0.504078485;0.495921515|0.000000000;0.746390320;0.253609680;0.000000000,2.726294568e-01,2.726294568e-01,5.302702138e-01,5.302702138e-01,5.274345420e-01,3.180637473e-01,3.479870717e-01,nan,nan,2.726294568e-01,2.978951113e-01,1.094079645e+00,5.715354980e-01,nan,4.945285172e-01,6.088634440e-01,2.726294568e-01,2.984194607e-01,2.065727270e-01,1.808639184e-01,5.274345420e-01,9.025617453e-06,3.830114280e-01,7.744981628e-01
0,49,per_particle_du,du,422;409;406;40,1.000000000;0.000000000;0.000000000;0.000000000|0.000000000;0.039747756;0.685600965;0.274651279|0.257510175;0.541252590;0.000000000;0.201237235|0.868105827;0.131894173;0.000000000;0.000000000|0.000000000;0.044390546;0.393385365;0.562224089|0.271957175;0.000000000;0.396245114;0.331797711|0.693773590;0.306226410;0.000000000;0.000000000|0.108006229;0.000000000;0.816675950;0.075317821|0.000000000;0.661196056;0.338803944;0.000000000,4.599624339e-01,3.365352885e-01,4.599624339e-01,3.365352885e-01,4.585264201e-01,3.921936827e-01,4.037290885e-01,nan,nan,3.365352885e-01,3.461974446e-01,1.029412523e+00,5.715354980e-01,nan,4.945285172e-01,7.063937234e-01,3.365352885e-01,3.461974446e-01,3.636099320e-01,2.881232277e-01,4.585264201e-01,1.175748894e-05,3.284942804e-01,6.642575080e-01
