stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.4634334247439114,1.8939499310064856,1.0,0.4247617050339533,0.20412414523193154,0.1798137403271748,0.2552083333333333,0.10416666666666667,0.10807291666666667,0.10481770833333333,0.09830729166666667,0.07552083333333333,0.040364583333333336,0.033203125,0.017578125,0.013020833333333334,0.14973958333333334,0.07498545614036553,0.11311442158953232,0.6137274663575049,,,,,,1
terminal,,,True,1.1764134225297753,0.8702016107775787,0.4594638942303691,0.21421042465301987,0.20412414523193154,0.05063292275106479,0.11002604166666667,0.10677083333333333,0.10091145833333333,0.08919270833333333,0.06705729166666667,0.08072916666666667,0.10677083333333333,0.14583333333333334,0.11393229166666667,0.0546875,0.024088541666666668,0.0003564926475048892,0.009753067394791187,0.9277145542674544,,,,,,1
vertex,306,0,,,,,,,,,,,,,,,,,,,,,,1.391115952e-03,1.297298687e-03,1.468130578e-03,1.369119424e-03,3.269862217e-06,1
vertex,306,1,,,,,,,,,,,,,,,,,,,,,,4.815109400e-04,1.297298687e-03,5.081682326e-04,1.369119424e-03,1.593902372e-06,1
vertex,306,2,,,,,,,,,,,,,,,,,,,,,,1.697614583e-03,1.297298687e-03,1.791597512e-03,1.369119424e-03,4.856262833e-06,1
vertex,67,0,,,,,,,,,,,,,,,,,,,,,,9.215510513e-04,1.069539671e-03,9.725697384e-04,1.128751269e-03,2.175158069e-06,1
vertex,67,1,,,,,,,,,,,,,,,,,,,,,,1.532919972e-03,1.069539671e-03,1.617785118e-03,1.128751269e-03,2.842751066e-06,1
vertex,67,2,,,,,,,,,,,,,,,,,,,,,,4.823332297e-04,1.069539671e-03,5.090360456e-04,1.128751269e-03,1.556383164e-06,1
vertex,198,0,,,,,,,,,,,,,,,,,,,,,,2.543047442e-03,3.131670696e-03,2.683835022e-03,3.305045494e-03,8.008558070e-06,1
vertex,198,1,,,,,,,,,,,,,,,,,,,,,,3.413800978e-03,3.131670696e-03,3.602795005e-03,3.305045494e-03,7.986667068e-06,1
vertex,198,2,,,,,,,,,,,,,,,,,,,,,,3.361689551e-03,3.131670696e-03,3.547798598e-03,3.305045494e-03,1.037612121e-05,1
vertex,256,0,,,,,,,,,,,,,,,,,,,,,,2.922513998e-03,2.190689240e-03,3.084309513e-03,2.311969650e-03,1.001450659e-05,1
vertex,256,1,,,,,,,,,,,,,,,,,,,,,,2.379667259e-03,2.190689240e-03,2.511409824e-03,2.311969650e-03,5.238325173e-06,1
vertex,256,2,,,,,,,,,,,,,,,,,,,,,,4.398337325e-04,2.190689240e-03,4.641837016e-04,2.311969650e-03,1.546890161e-06,1
