stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.495017434694111,1.926831019874676,1.0,0.38554873655754235,0.20412414523193154,0.2845360725235305,0.216015625,0.188671875,0.173828125,0.091796875,0.051171875,0.04609375,0.0328125,0.01796875,0.015625,0.015234375,0.15078125,0.027151890837451082,0.27895868215000275,0.19046529581927615,,,,,,1
terminal,,,True,1.1826485389076236,0.8753185472538192,0.4542788330814558,0.21687781753277333,0.20412414523193154,0.04296875,0.112109375,0.107421875,0.0984375,0.1015625,0.07265625,0.081640625,0.096484375,0.115234375,0.10703125,0.0640625,0.043359375,0.0002410855696583675,0.02780365468640925,0.8033874494316028,,,,,,1
vertex,304,0,,,,,,,,,,,,,,,,,,,,,,9.456782171e-04,1.793233395e-03,9.807701688e-04,1.859776177e-03,2.555412696e-06,1
vertex,304,1,,,,,,,,,,,,,,,,,,,,,,9.034451682e-04,1.793233395e-03,9.369699483e-04,1.859776177e-03,3.607730589e-06,1
vertex,304,2,,,,,,,,,,,,,,,,,,,,,,2.231283201e-03,1.793233395e-03,2.314081007e-03,1.859776177e-03,7.143255427e-06,1
vertex,304,3,,,,,,,,,,,,,,,,,,,,,,1.700731571e-03,1.793233395e-03,1.763841823e-03,1.859776177e-03,3.270276681e-06,1
vertex,304,4,,,,,,,,,,,,,,,,,,,,,,2.548881517e-03,1.793233395e-03,2.643464669e-03,1.859776177e-03,1.053151558e-05,1
vertex,436,0,,,,,,,,,,,,,,,,,,,,,,1.339192202e-03,1.037858038e-03,1.388886556e-03,1.076370571e-03,4.669790592e-06,1
vertex,436,1,,,,,,,,,,,,,,,,,,,,,,1.277436115e-03,1.037858038e-03,1.324838842e-03,1.076370571e-03,5.493493012e-06,1
vertex,436,2,,,,,,,,,,,,,,,,,,,,,,7.530471942e-04,1.037858038e-03,7.809910501e-04,1.076370571e-03,3.460524618e-06,1
vertex,436,3,,,,,,,,,,,,,,,,,,,,,,9.034296477e-04,1.037858038e-03,9.369538519e-04,1.076370571e-03,2.908975041e-06,1
vertex,436,4,,,,,,,,,,,,,,,,,,,,,,7.597384708e-04,1.037858038e-03,7.879306246e-04,1.076370571e-03,2.094497910e-06,1
vertex,186,0,,,,,,,,,,,,,,,,,,,,,,1.574247763e-03,1.709591270e-03,1.632664490e-03,1.773030284e-03,3.200005875e-06,1
vertex,186,1,,,,,,,,,,,,,,,,,,,,,,1.009229856e-03,1.709591270e-03,1.046680063e-03,1.773030284e-03,2.515078474e-06,1
vertex,186,2,,,,,,,,,,,,,,,,,,,,,,9.440671354e-04,1.709591270e-03,9.790993035e-04,1.773030284e-03,2.566700812e-06,1
vertex,186,3,,,,,,,,,,,,,,,,,,,,,,2.424115152e-03,1.709591270e-03,2.514068511e-03,1.773030284e-03,6.491521531e-06,1
vertex,186,4,,,,,,,,,,,,,,,,,,,,,,2.085452853e-03,1.709591270e-03,2.162839229e-03,1.773030284e-03,3.372268400e-06,1
vertex,21,0,,,,,,,,,,,,,,,,,,,,,,1.859672269e-03,2.360227179e-03,1.928680445e-03,2.447809801e-03,6.202434441e-06,1
vertex,21,1,,,,,,,,,,,,,,,,,,,,,,1.219193258e-03,2.360227179e-03,1.264434726e-03,2.447809801e-03,2.965481772e-06,1
vertex,21,2,,,,,,,,,,,,,,,,,,,,,,3.618743294e-03,2.360227179e-03,3.753026566e-03,2.447809801e-03,1.144053403e-05,1
vertex,21,3,,,,,,,,,,,,,,,,,,,,,,1.312727439e-03,2.360227179e-03,1.361439746e-03,2.447809801e-03,4.419426616e-06,1
vertex,21,4,,,,,,,,,,,,,,,,,,,,,,2.844291154e-03,2.360227179e-03,2.949836282e-03,2.447809801e-03,9.514628919e-06,1
