stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.5517613000915165,1.9668870387208646,1.0,0.43940045327159255,0.20412414523193154,0.22793478570261494,0.258056640625,0.10791015625,0.12646484375,0.134033203125,0.085205078125,0.046875,0.029296875,0.021728515625,0.018310546875,0.0166015625,0.155517578125,0.06696976753944175,0.10243366844580792,0.6399871994943509,,,,,,1
terminal,,,True,1.1855467348471331,0.8775139277060944,0.44614353057955597,0.21780256153227823,0.20412414523193154,0.04042726255075213,0.116455078125,0.10400390625,0.096923828125,0.09619140625,0.09033203125,0.076416015625,0.080078125,0.113037109375,0.116455078125,0.0703125,0.039794921875,0.00018786605885060228,0.009513728457574144,0.9313517614022425,,,,,,1
vertex,306,0,,,,,,,,,,,,,,,,,,,,,,4.077026902e-03,2.062919216e-03,4.142316095e-03,2.095954645e-03,1.783430672e-05,1
vertex,306,1,,,,,,,,,,,,,,,,,,,,,,1.481808938e-03,2.062919216e-03,1.505538511e-03,2.095954645e-03,3.299331144e-06,1
vertex,306,2,,,,,,,,,,,,,,,,,,,,,,6.934560957e-04,2.062919216e-03,7.045610480e-04,2.095954645e-03,2.353772560e-06,1
vertex,306,3,,,,,,,,,,,,,,,,,,,,,,1.011987183e-03,2.062919216e-03,1.028193067e-03,2.095954645e-03,2.821835234e-06,1
vertex,306,4,,,,,,,,,,,,,,,,,,,,,,4.486090516e-04,2.062919216e-03,4.557930422e-04,2.095954645e-03,1.716375024e-06,1
vertex,306,5,,,,,,,,,,,,,,,,,,,,,,2.411563522e-03,2.062919216e-03,2.450182113e-03,2.095954645e-03,5.492050497e-06,1
vertex,306,6,,,,,,,,,,,,,,,,,,,,,,2.376878061e-03,2.062919216e-03,2.414941203e-03,2.095954645e-03,3.724772469e-06,1
vertex,306,7,,,,,,,,,,,,,,,,,,,,,,1.433785908e-03,2.062919216e-03,1.456746445e-03,2.095954645e-03,3.908001222e-06,1
vertex,67,0,,,,,,,,,,,,,,,,,,,,,,4.559802339e-03,2.220945451e-03,4.632822661e-03,2.256511500e-03,1.120722382e-05,1
vertex,67,1,,,,,,,,,,,,,,,,,,,,,,1.294870247e-03,2.220945451e-03,1.315606199e-03,2.256511500e-03,3.618435320e-06,1
vertex,67,2,,,,,,,,,,,,,,,,,,,,,,7.905281992e-04,2.220945451e-03,8.031876567e-04,2.256511500e-03,2.606210177e-06,1
vertex,67,3,,,,,,,,,,,,,,,,,,,,,,2.549095138e-03,2.220945451e-03,2.589916151e-03,2.256511500e-03,3.735080933e-06,1
vertex,67,4,,,,,,,,,,,,,,,,,,,,,,1.362414737e-03,2.220945451e-03,1.384232341e-03,2.256511500e-03,3.135875411e-06,1
vertex,67,5,,,,,,,,,,,,,,,,,,,,,,1.238766708e-03,2.220945451e-03,1.258604222e-03,2.256511500e-03,3.171285263e-06,1
vertex,67,6,,,,,,,,,,,,,,,,,,,,,,1.307014131e-03,2.220945451e-03,1.327944554e-03,2.256511500e-03,4.029109657e-06,1
vertex,67,7,,,,,,,,,,,,,,,,,,,,,,2.184142753e-03,2.220945451e-03,2.219119446e-03,2.256511500e-03,3.640667177e-06,1
vertex,198,0,,,,,,,,,,,,,,,,,,,,,,1.152009000e-03,1.076257168e-03,1.170457183e-03,1.093492267e-03,2.927077970e-06,1
vertex,198,1,,,,,,,,,,,,,,,,,,,,,,4.833324073e-04,1.076257168e-03,4.910724551e-04,1.093492267e-03,1.929942169e-06,1
vertex,198,2,,,,,,,,,,,,,,,,,,,,,,1.633916820e-03,1.076257168e-03,1.660082238e-03,1.093492267e-03,8.136465817e-06,1
vertex,198,3,,,,,,,,,,,,,,,,,,,,,,3.082589295e-04,1.076257168e-03,3.131953641e-04,1.093492267e-03,1.246474507e-06,1
vertex,198,4,,,,,,,,,,,,,,,,,,,,,,1.728389387e-03,1.076257168e-03,1.756067681e-03,1.093492267e-03,5.098270263e-06,1
vertex,198,5,,,,,,,,,,,,,,,,,,,,,,1.022197623e-03,1.076257168e-03,1.038567017e-03,1.093492267e-03,3.091448687e-06,1
vertex,198,6,,,,,,,,,,,,,,,,,,,,,,8.233169969e-04,1.076257168e-03,8.365015317e-04,1.093492267e-03,2.709796352e-06,1
vertex,198,7,,,,,,,,,,,,,,,,,,,,,,4.807541059e-04,1.076257168e-03,4.884528650e-04,1.093492267e-03,1.769741528e-06,1
vertex,256,0,,,,,,,,,,,,,,,,,,,,,,1.274078806e-03,1.413654343e-03,1.294481805e-03,1.436292494e-03,3.079747178e-06,1
vertex,256,1,,,,,,,,,,,,,,,,,,,,,,1.131097994e-03,1.413654343e-03,1.149211310e-03,1.436292494e-03,2.977423863e-06,1
vertex,256,2,,,,,,,,,,,,,,,,,,,,,,5.460648130e-04,1.413654343e-03,5.548094527e-04,1.436292494e-03,1.878135340e-06,1
vertex,256,3,,,,,,,,,,,,,,,,,,,,,,7.501956017e-04,1.413654343e-03,7.622091760e-04,1.436292494e-03,3.200855200e-06,1
vertex,256,4,,,,,,,,,,,,,,,,,,,,,,1.622800932e-03,1.413654343e-03,1.648788341e-03,1.436292494e-03,4.436665271e-06,1
vertex,256,5,,,,,,,,,,,,,,,,,,,,,,2.595276190e-03,1.413654343e-03,2.636836742e-03,1.436292494e-03,7.778085233e-06,1
vertex,256,6,,,,,,,,,,,,,,,,,,,,,,1.577007975e-03,1.413654343e-03,1.602262059e-03,1.436292494e-03,4.726498508e-06,1
vertex,256,7,,,,,,,,,,,,,,,,,,,,,,6.064763691e-04,1.413654343e-03,6.161884348e-04,1.436292494e-03,2.153703496e-06,1
