stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.4760383896573916,1.9426938444796602,1.0,0.4821462548414797,0.20412414523193154,0.30790317571810133,0.3772786458333333,0.1240234375,0.050130208333333336,0.0361328125,0.037760416666666664,0.0419921875,0.049479166666666664,0.046223958333333336,0.027669270833333332,0.020833333333333332,0.1884765625,0.11608095602537682,0.2175187124253654,0.25927652554077274,,,,,,1
terminal,,,True,1.1843482662658966,0.876642151348337,0.45125079993401673,0.21759069657119537,0.20412414523193154,0.04036458333333337,0.1162109375,0.10286458333333333,0.10481770833333333,0.09244791666666667,0.07942708333333333,0.07356770833333333,0.09895833333333333,0.11881510416666667,0.10774739583333333,0.064453125,0.040690104166666664,0.000721045365234647,0.02235981447814478,0.8376003848593375,,,,,,1
vertex,132,0,,,,,,,,,,,,,,,,,,,,,,1.689557942e-03,1.403665303e-03,1.738641388e-03,1.444443265e-03,3.284744259e-06,1
vertex,132,1,,,,,,,,,,,,,,,,,,,,,,7.776690215e-04,1.403665303e-03,8.002611296e-04,1.444443265e-03,2.650031579e-06,1
vertex,132,2,,,,,,,,,,,,,,,,,,,,,,1.417860624e-03,1.403665303e-03,1.459050976e-03,1.444443265e-03,3.143056112e-06,1
vertex,132,3,,,,,,,,,,,,,,,,,,,,,,1.758369776e-03,1.403665303e-03,1.809452279e-03,1.444443265e-03,3.288835370e-06,1
vertex,132,4,,,,,,,,,,,,,,,,,,,,,,1.131636568e-03,1.403665303e-03,1.164511808e-03,1.444443265e-03,2.478074178e-06,1
vertex,132,5,,,,,,,,,,,,,,,,,,,,,,1.406942857e-03,1.403665303e-03,1.447816036e-03,1.444443265e-03,3.550332233e-06,1
vertex,340,0,,,,,,,,,,,,,,,,,,,,,,9.686254142e-04,1.532231537e-03,9.967650076e-04,1.576744485e-03,3.122935255e-06,1
vertex,340,1,,,,,,,,,,,,,,,,,,,,,,2.309055877e-03,1.532231537e-03,2.376136394e-03,1.576744485e-03,3.549889517e-06,1
vertex,340,2,,,,,,,,,,,,,,,,,,,,,,1.652156141e-03,1.532231537e-03,1.700153026e-03,1.576744485e-03,4.425553003e-06,1
vertex,340,3,,,,,,,,,,,,,,,,,,,,,,7.938154427e-04,1.532231537e-03,8.168766214e-04,1.576744485e-03,2.401189771e-06,1
vertex,340,4,,,,,,,,,,,,,,,,,,,,,,6.818552637e-04,1.532231537e-03,7.016638807e-04,1.576744485e-03,2.273916185e-06,1
vertex,340,5,,,,,,,,,,,,,,,,,,,,,,1.997933229e-03,1.532231537e-03,2.055975304e-03,1.576744485e-03,3.447298957e-06,1
vertex,62,0,,,,,,,,,,,,,,,,,,,,,,7.293121543e-04,1.624318165e-03,7.504994442e-04,1.671506326e-03,2.044461657e-06,1
vertex,62,1,,,,,,,,,,,,,,,,,,,,,,8.542800936e-04,1.624318165e-03,8.790978344e-04,1.671506326e-03,2.612895661e-06,1
vertex,62,2,,,,,,,,,,,,,,,,,,,,,,7.859174341e-04,1.624318165e-03,8.087491674e-04,1.671506326e-03,2.308135649e-06,1
vertex,62,3,,,,,,,,,,,,,,,,,,,,,,3.473068823e-03,1.624318165e-03,3.573965148e-03,1.671506326e-03,1.493022287e-05,1
vertex,62,4,,,,,,,,,,,,,,,,,,,,,,6.143982308e-04,1.624318165e-03,6.322471497e-04,1.671506326e-03,2.080961120e-06,1
vertex,62,5,,,,,,,,,,,,,,,,,,,,,,1.229393286e-03,1.624318165e-03,1.265108462e-03,1.671506326e-03,2.943289894e-06,1
vertex,419,0,,,,,,,,,,,,,,,,,,,,,,4.060421223e-03,3.308308804e-03,4.178380756e-03,3.404418676e-03,1.083933203e-05,1
vertex,419,1,,,,,,,,,,,,,,,,,,,,,,5.606839603e-03,3.308308804e-03,5.769724227e-03,3.404418676e-03,1.289733467e-05,1
vertex,419,2,,,,,,,,,,,,,,,,,,,,,,3.427901349e-03,3.308308804e-03,3.527485511e-03,3.404418676e-03,1.416673302e-05,1
vertex,419,3,,,,,,,,,,,,,,,,,,,,,,1.046907425e-03,3.308308804e-03,1.077321193e-03,3.404418676e-03,4.301795050e-06,1
vertex,419,4,,,,,,,,,,,,,,,,,,,,,,1.220441453e-03,3.308308804e-03,1.255896568e-03,3.404418676e-03,2.867031189e-06,1
vertex,419,5,,,,,,,,,,,,,,,,,,,,,,1.846556753e-03,3.308308804e-03,1.900201181e-03,3.404418676e-03,7.273504888e-06,1
