target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
0,257,shared_d1,d1,487;320;264;278,0.287698236;0.271609283;0.235172542;0.205519940,3.915141968e-01,3.915141968e-01,5.528880814e-01,5.528880814e-01,5.521002616e-01,4.106781964e-01,4.426561752e-01,nan,nan,3.915141968e-01,4.213465728e-01,1.077866269e+00,5.701913222e-01,nan,5.397379166e-01,7.763292039e-01,3.915141968e-01,4.213465728e-01,6.892789955e-01,7.366856178e-01,5.521002616e-01,9.895813355e-06,3.109148624e-01,5.760478425e-01
0,257,shared_du,du,487;320;264;278,0.186746650;0.282416817;0.303435209;0.227401324,5.439523659e-01,3.959076568e-01,5.439523659e-01,3.959076568e-01,5.430847096e-01,4.151254968e-01,4.154127607e-01,nan,nan,3.959076568e-01,3.958136550e-01,1.000691993e+00,5.701913222e-01,nan,5.397379166e-01,7.285497772e-01,3.959076568e-01,3.958136550e-01,6.877337747e-01,6.832584814e-01,5.430847096e-01,1.329071567e-05,3.702434354e-01,6.859689194e-01
0,257,per_particle_d1,d1,487;320;264;278,0.000000000;1.000000000;0.000000000;0.000000000|0.148162510;0.112190145;0.363104180;0.376543166|0.000000000;0.232609700;0.767390300;0.000000000|0.000000000;0.000000000;0.230034989;0.769965011|0.410654715;0.000000000;0.303835764;0.285509522|0.272777605;0.334524984;0.000000000;0.392697411|0.254105590;0.696969897;0.048924513;0.000000000|0.633575970;0.183328759;0.093149733;0.089945537|0.000000000;0.430656857;0.240733761;0.328609382,3.022394165e-01,3.022394165e-01,4.618091981e-01,4.618091981e-01,4.603585352e-01,3.177440421e-01,3.701068153e-01,nan,nan,3.022394165e-01,3.517236815e-01,1.164795452e+00,5.701913222e-01,nan,5.397379166e-01,6.490923325e-01,3.022394165e-01,3.517236815e-01,4.889069692e-01,5.955757293e-01,4.603585352e-01,1.578463785e-05,3.975083014e-01,7.364839290e-01
0,257,per_particle_du,du,487;320;264;278,0.000000000;0.763076164;0.236923836;0.000000000|0.135287721;0.424849772;0.000000000;0.439862507|0.000000000;0.346273911;0.653726089;0.000000000|0.000000000;0.000000000;0.265915935;0.734084065|0.302016325;0.000000000;0.697983675;0.000000000|0.487608026;0.399941169;0.000000000;0.112450805|0.601264999;0.257008415;0.141726586;0.000000000|0.305424804;0.219539659;0.475035538;0.000000000|0.000000000;0.965925925;0.000000000;0.034074075,3.719514439e-01,3.514147733e-01,3.719514439e-01,3.514147733e-01,3.711737637e-01,3.698372143e-01,3.879982390e-01,nan,nan,3.514147733e-01,3.690005212e-01,1.049105455e+00,5.701913222e-01,nan,5.397379166e-01,6.804702631e-01,3.514147733e-01,3.690005212e-01,5.287550652e-01,6.362634404e-01,3.711737637e-01,9.060539021e-06,3.441612695e-01,6.376451587e-01
