target,target_source_id,method,lambda_fit_frame,parent_source_ids,lambda,lambda_fit_rmse,initial_candidate_rmse,reference_terminal_rmse,cross_frame_rmse,generation_terminal_rmse,direct_relative_distance,generated_relative_distance,direct_point_distance,generated_point_distance,direct_set_rmse,generated_set_rmse,efs_direct_ratio,nearest_parent_relative_distance,nearest_parent_point_distance,nearest_parent_rmse,efs_parent_ratio,direct_aligned_rmse,generated_aligned_rmse,direct_relation_rmse,generated_relation_rmse,terminal_gap,max_replay_residual,generated_nearest_memory_rmse,memory_distance_ratio
0,259,shared_d1,d1,159;459;66;196,0.324820117;0.199321105;0.191678768;0.284180010,5.176707714e-01,5.176707714e-01,6.978839621e-01,6.978839621e-01,6.975066946e-01,4.844390756e-01,5.061607638e-01,nan,nan,5.176707714e-01,5.400097081e-01,1.044838844e+00,5.748433073e-01,nan,6.150068371e-01,8.805195387e-01,5.176707714e-01,5.400097081e-01,8.684598977e-01,9.475598891e-01,6.975066946e-01,1.359201919e-05,2.993488838e-01,4.867407412e-01
0,259,shared_du,du,159;459;66;196,0.173011700;0.262443088;0.186425784;0.378119428,6.812146100e-01,5.253500601e-01,6.812146100e-01,5.253500601e-01,6.809621337e-01,4.897310847e-01,4.700577457e-01,nan,nan,5.253500601e-01,5.027760246e-01,9.598282820e-01,5.748433073e-01,nan,6.150068371e-01,8.177145662e-01,5.253500601e-01,5.027760246e-01,8.624897222e-01,8.612323380e-01,6.809621337e-01,1.266314692e-05,3.420931330e-01,5.562428129e-01
0,259,per_particle_d1,d1,159;459;66;196,0.698071973;0.000000000;0.301928027;0.000000000|0.138322607;0.228543634;0.486926340;0.146207420|0.000000000;1.000000000;0.000000000;0.000000000|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;0.319225273;0.680774727;0.000000000|0.000000000;0.924575890;0.000000000;0.075424110|0.392235655;0.000000000;0.000000000;0.607764345|0.754000423;0.051922735;0.186492090;0.007584752|0.000000000;0.629489884;0.000000000;0.370510116,4.101894268e-01,4.101894268e-01,5.088457699e-01,5.088457699e-01,5.075662425e-01,3.828337775e-01,4.163336662e-01,nan,nan,4.101894268e-01,4.449779942e-01,1.087505049e+00,5.748433073e-01,nan,6.150068371e-01,7.242559161e-01,4.101894268e-01,4.449779942e-01,7.818867009e-01,8.453651926e-01,5.075662425e-01,1.231064850e-05,3.381220939e-01,5.497859104e-01
0,259,per_particle_du,du,159;459;66;196,0.587883599;0.000000000;0.412116401;0.000000000|0.221331577;0.293711945;0.336902591;0.148053886|0.000000000;0.828263127;0.171736873;0.000000000|0.000000000;0.000000000;0.000000000;1.000000000|0.000000000;0.341211473;0.658788527;0.000000000|0.000000000;0.794402265;0.000000000;0.205597735|0.715078543;0.123086958;0.000000000;0.161834499|0.456308005;0.000000000;0.168511183;0.375180812|0.000000000;0.395136777;0.000000000;0.604863223,4.554789104e-01,4.354816727e-01,4.554789104e-01,4.354816727e-01,4.539601804e-01,4.067055451e-01,4.099722690e-01,nan,nan,4.354816727e-01,4.386297670e-01,1.008032160e+00,5.748433073e-01,nan,6.150068371e-01,7.131896010e-01,4.354816727e-01,4.386297670e-01,7.604991667e-01,8.136589424e-01,4.539601804e-01,2.270326397e-05,3.336062840e-01,5.424432118e-01
