stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
vertex,340,3,,,,,,,,,,,,,,,,,,,,,,1.603436316e-03,1.801657033e-03,1.680489363e-03,1.888235567e-03,3.409014121e-06,1
vertex,340,4,,,,,,,,,,,,,,,,,,,,,,1.438605368e-03,1.801657033e-03,1.507737474e-03,1.888235567e-03,3.326636719e-06,1
vertex,340,5,,,,,,,,,,,,,,,,,,,,,,1.065667677e-03,1.801657033e-03,1.116878281e-03,1.888235567e-03,2.812285579e-06,1
vertex,340,6,,,,,,,,,,,,,,,,,,,,,,1.818641560e-03,1.801657033e-03,1.906036285e-03,1.888235567e-03,3.481716525e-06,1
vertex,340,7,,,,,,,,,,,,,,,,,,,,,,1.246186093e-03,1.801657033e-03,1.306071500e-03,1.888235567e-03,5.479074530e-06,1
vertex,340,8,,,,,,,,,,,,,,,,,,,,,,7.983218068e-04,1.801657033e-03,8.366851192e-04,1.888235567e-03,3.020575186e-06,1
vertex,62,0,,,,,,,,,,,,,,,,,,,,,,6.126744845e-03,2.893804632e-03,6.421165246e-03,3.032866261e-03,1.587899764e-05,1
vertex,62,1,,,,,,,,,,,,,,,,,,,,,,1.288954367e-03,2.893804632e-03,1.350895002e-03,3.032866261e-03,2.700635008e-06,1
vertex,62,2,,,,,,,,,,,,,,,,,,,,,,1.137194024e-03,2.893804632e-03,1.191841823e-03,3.032866261e-03,4.996723341e-06,1
vertex,62,3,,,,,,,,,,,,,,,,,,,,,,1.306115549e-03,2.893804632e-03,1.368880863e-03,3.032866261e-03,3.089882453e-06,1
vertex,62,4,,,,,,,,,,,,,,,,,,,,,,1.521136725e-03,2.893804632e-03,1.594234870e-03,3.032866261e-03,6.143728987e-06,1
vertex,62,5,,,,,,,,,,,,,,,,,,,,,,6.459218837e-04,2.893804632e-03,6.769616259e-04,3.032866261e-03,2.309744409e-06,1
vertex,62,6,,,,,,,,,,,,,,,,,,,,,,3.689255221e-03,2.893804632e-03,3.866542187e-03,3.032866261e-03,1.519827487e-05,1
vertex,62,7,,,,,,,,,,,,,,,,,,,,,,3.760686325e-03,2.893804632e-03,3.941405909e-03,3.032866261e-03,1.860380784e-05,1
vertex,62,8,,,,,,,,,,,,,,,,,,,,,,1.638583432e-03,2.893804632e-03,1.717325472e-03,3.032866261e-03,3.336939259e-06,1
vertex,419,0,,,,,,,,,,,,,,,,,,,,,,2.205216749e-03,2.356957190e-03,2.311188324e-03,2.470220644e-03,1.033783938e-05,1
vertex,419,1,,,,,,,,,,,,,,,,,,,,,,1.383806794e-03,2.356957190e-03,1.450305557e-03,2.470220644e-03,5.203508855e-06,1
vertex,419,2,,,,,,,,,,,,,,,,,,,,,,1.576476196e-03,2.356957190e-03,1.652233677e-03,2.470220644e-03,4.641448428e-06,1
vertex,419,3,,,,,,,,,,,,,,,,,,,,,,1.689048831e-03,2.356957190e-03,1.770215984e-03,2.470220644e-03,4.275504726e-06,1
vertex,419,4,,,,,,,,,,,,,,,,,,,,,,2.673586959e-03,2.356957190e-03,2.802066040e-03,2.470220644e-03,1.302146859e-05,1
vertex,419,5,,,,,,,,,,,,,,,,,,,,,,1.999239044e-03,2.356957190e-03,2.095312371e-03,2.470220644e-03,1.043027820e-05,1
vertex,419,6,,,,,,,,,,,,,,,,,,,,,,2.277256580e-03,2.356957190e-03,2.386690025e-03,2.470220644e-03,8.269529648e-06,1
vertex,419,7,,,,,,,,,,,,,,,,,,,,,,1.561245405e-03,2.356957190e-03,1.636270971e-03,2.470220644e-03,5.234388604e-06,1
vertex,419,8,,,,,,,,,,,,,,,,,,,,,,4.371813208e-03,2.356957190e-03,4.581900461e-03,2.470220644e-03,2.259285587e-05,1
