stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.4540700926502867,1.9240610485975747,1.0,0.48012437568278393,0.20412414523193154,0.3076796805427708,0.3834307992202729,0.11539961013645224,0.05380116959064327,0.031968810916179334,0.0354775828460039,0.03567251461988304,0.04639376218323587,0.04230019493177388,0.031578947368421054,0.02553606237816764,0.19844054580896686,0.1173085542928566,0.21741423836321874,0.27407372075252046,,,,,,1
terminal,,,True,1.1876443180483238,0.8792530848776675,0.4569777479350485,0.21886642435120401,0.20412414523193154,0.04463937621832359,0.1152046783625731,0.10467836257309941,0.1,0.09922027290448343,0.08596491228070176,0.07290448343079922,0.08791423001949318,0.11150097465886939,0.10116959064327485,0.07660818713450293,0.04483430799220273,0.0007342115572445628,0.0216458188896088,0.8467741236711931,,,,,,1
