stage,source_id,particle,finite,mean_pair_distance,rms_radius,radius_ratio,radius_cv,expected_radius_cv,radial_cdf_gap,radial_zone_0,radial_zone_1,radial_zone_2,radial_zone_3,radial_zone_4,radial_zone_5,radial_zone_6,radial_zone_7,radial_zone_8,radial_zone_9,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,vertex_particle_rmse,vertex_source_rmse,vertex_particle_relative_rmse,vertex_source_relative_rmse,vertex_replay_residual,gate_pass
initial,,,True,2.3397117732421604,1.7754687710497183,1.0,0.4293536855807785,0.20412414523193154,0.397754757209539,0.25,0.3125,0.09375,0.0625,0.0,0.0,0.0,0.03125,0.0,0.0,0.25,0.1049415355571869,0.23599315978923974,0.20160642187244185,,,,,,1
terminal,,,True,2.2991890943536455,1.7427803028123963,0.9815888238811458,0.42690358120181937,0.20412414523193154,0.3983433064544779,0.25,0.3125,0.09375,0.0625,0.0,0.0,0.03125,0.0,0.0,0.0,0.25,0.10293325452408321,0.23222073689199388,0.20378901455514287,,,,,,1
vertex,21,0,,,,,,,,,,,,,,,,,,,,,,1.461824836e-03,1.461824836e-03,1.644555848e-03,1.644555848e-03,2.364025290e-04,1
vertex,3,0,,,,,,,,,,,,,,,,,,,,,,1.464261798e-03,1.464261798e-03,1.647297435e-03,1.647297435e-03,4.215257602e-04,1
